1.729999999999999871e-01,1.600000000000000033e-01,1.320000000000000062e-01,1.290000000000000036e-01,1.170000000000000068e-01,1.069999999999999979e-01,8.899999999999999578e-02,8.599999999999999312e-02,8.500000000000000611e-02,8.500000000000000611e-02,7.699999999999999900e-02,7.099999999999999367e-02,6.199999999999999956e-02,4.499999999999999833e-02,4.000000000000000083e-02
1.729999999999999871e-01,1.729999999999999871e-01,1.600000000000000033e-01,1.549999999999999989e-01,1.320000000000000062e-01,1.320000000000000062e-01,1.290000000000000036e-01,1.170000000000000068e-01,1.069999999999999979e-01,8.899999999999999578e-02,8.599999999999999312e-02,8.500000000000000611e-02,8.500000000000000611e-02,7.699999999999999900e-02,7.099999999999999367e-02
1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.370000000000000107e-01,1.209999999999999964e-01,1.209999999999999964e-01,1.019999999999999934e-01,1.019999999999999934e-01,9.800000000000000377e-02,9.800000000000000377e-02,9.600000000000000200e-02,8.400000000000000522e-02,7.000000000000000666e-02,6.400000000000000133e-02
1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.290000000000000036e-01,1.270000000000000018e-01,1.260000000000000009e-01,1.260000000000000009e-01,1.250000000000000000e-01,1.209999999999999964e-01,1.029999999999999943e-01,9.900000000000000466e-02
1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.209999999999999964e-01,1.209999999999999964e-01,9.800000000000000377e-02,9.800000000000000377e-02,9.600000000000000200e-02
1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.179999999999999938e-01,1.170000000000000068e-01
1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01
2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01
1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01,1.940000000000000058e-01
1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01
2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01,2.079999999999999905e-01
1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01
1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01
1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.960000000000000075e-01
