1.880000000000000004e-01,1.690000000000000113e-01,1.660000000000000087e-01,1.229999999999999982e-01,1.039999999999999952e-01,9.700000000000000289e-02,9.500000000000000111e-02,8.500000000000000611e-02,8.500000000000000611e-02,8.500000000000000611e-02,8.500000000000000611e-02,8.200000000000000344e-02,7.299999999999999545e-02,5.700000000000000205e-02,2.500000000000000139e-02
1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.690000000000000113e-01,1.690000000000000113e-01,1.690000000000000113e-01,1.660000000000000087e-01,1.660000000000000087e-01,1.650000000000000078e-01,1.229999999999999982e-01,1.219999999999999973e-01,1.219999999999999973e-01,1.039999999999999952e-01,1.010000000000000064e-01,9.700000000000000289e-02
1.890000000000000013e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.690000000000000113e-01,1.690000000000000113e-01,1.690000000000000113e-01,1.690000000000000113e-01,1.690000000000000113e-01,1.670000000000000095e-01
1.890000000000000013e-01,1.890000000000000013e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01
1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.859999999999999987e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.880000000000000004e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.880000000000000004e-01,1.880000000000000004e-01,1.880000000000000004e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.880000000000000004e-01,1.880000000000000004e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.880000000000000004e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01,1.890000000000000013e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.880000000000000004e-01,1.880000000000000004e-01
