6.317756175465503998e-02
9.793135820516064502e-03
3.834708686669744543e-02
6.855114403717435523e-02
6.807613053912978107e-02
7.166115282093321603e-03
1.688204857930619782e-03
7.026643391959003226e-02
6.070449320681767236e-02
8.113452614363280899e-03
3.094963701990505189e-02
3.693295519026457141e-02
9.877517626554649377e-02
4.177591100076639974e-02
1.759655354124550763e-02
2.967920370659882321e-03
4.731977039229548487e-02
8.427555376326706371e-02
5.103383934919902831e-02
8.270101077603395079e-02
6.000683950259544808e-04
2.699604380756293054e-02
2.217432119185759609e-02
2.737710983871929557e-02
7.140867600641455371e-02
7.992491271957437304e-02
9.183519363308791095e-02
5.780336228710647450e-02
2.920750888480610000e-02
7.334017669140625861e-02
3.141287204899637781e-02
2.131844239960856233e-03
6.364597365802789064e-02
3.470504321770342265e-02
2.874768467602602240e-02
1.561277961198719380e-02
6.621960391716057159e-02
5.145633858258276405e-02
4.307252091046091108e-02
9.083578245146689545e-02
5.502849275988819233e-03
3.140637383477756783e-02
7.324142883606640786e-02
4.225651576466970920e-03
2.618028150399580659e-02
1.294190727226233323e-02
2.015063120318208098e-02
7.797720119443131426e-02
4.917419815061975508e-02
4.957395089770769148e-02
3.968589072216743667e-03
3.768066188642213432e-02
2.992596416718870320e-02
2.764281117921011527e-02
6.471490386777671577e-02
1.850151986424659542e-02
9.830781040282510208e-03
4.554856144310216737e-02
7.286921749830548023e-02
4.478569755165410365e-02
4.372819800326033755e-03
3.301837523597394436e-02
7.434605551276353419e-02
3.041929264989398293e-02
6.908727095839340727e-04
6.557160607596021484e-02
1.775420266504735764e-02
8.175516073870942035e-02
4.687415017645172460e-02
6.270455425965600071e-02
3.489637157240133014e-02
5.700996519400480106e-02
7.911995536215499225e-02
2.862722858498320186e-02
3.665161197501511092e-02
2.656867723125101721e-02
5.556232266017266386e-02
2.041855891582310470e-02
1.222142842966490554e-02
9.116816744047172294e-02
2.465538542170071790e-02
4.735384907424414896e-02
7.977980085460614768e-02
4.927135954331014756e-02
5.516118114329953553e-02
4.657259206235082882e-02
3.538414692412669010e-02
3.904922503663692951e-02
